Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,Consent_1,Consent_2,Consent_3,Consent_4,Consent_5,ProlificID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Sum_SIAS,COMP_1,secondchance_comp1,Incorrect_1,COMP_2,secondchance_comp2,Incorrect_2,Incorrect_any,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,SOCIAL_5,SOCIAL_6,SOCIAL_7,SOCIAL_8,SOCIAL_9,SOCIAL_10,SOCIAL_11,Sum_risk,Threshold_social,Intransitive,Age,Gender,Country_home,City_home,PROLIFIC_PID
04/06/2020 13:13,04/06/2020 13:33,IP Address,100,1238,TRUE,04/06/2020 13:33,R_337RDPdDFPKctvY,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5cc0e3917dc8e10001a366d5,2,2,1,0,3,0,0,0,2,1,3,0,0,0,0,2,0,0,2,1,19,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,0,24,Female,No,No,5cc0e3917dc8e10001a366d5
04/06/2020 13:26,04/06/2020 13:33,IP Address,100,421,TRUE,04/06/2020 13:33,R_8ojLFaNlhTovCa5,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eacce286481b734b08f6390,2,2,3,3,2,3,2,1,1,3,2,3,2,3,3,3,2,3,4,2,49,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Male,Yes,Yes,5eacce286481b734b08f6390
04/06/2020 13:23,04/06/2020 13:33,IP Address,100,646,TRUE,04/06/2020 13:33,R_3pgLsQThsstYL2A,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c5a91ad5ed69900019c8058,2,3,2,1,1,1,1,1,2,0,1,1,2,3,1,2,1,1,2,3,31,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,0,0,1,1,1,4,6,1,35,Male,Yes,Yes,5c5a91ad5ed69900019c8058
04/06/2020 13:24,04/06/2020 13:33,IP Address,100,588,TRUE,04/06/2020 13:33,R_xf4PVlVonHDLXK9,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c95739811a9f500137cbf05,1,1,2,0,3,0,1,0,1,0,2,1,0,1,1,2,0,1,2,0,19,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,0,26,Male,Yes,Yes,5c95739811a9f500137cbf05
04/06/2020 13:25,04/06/2020 13:33,IP Address,100,529,TRUE,04/06/2020 13:33,R_21EXXzyTFFRuPXB,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ec51ca130b4c34647bb38d9,1,0,1,0,1,0,1,0,2,0,2,1,0,0,0,1,0,0,1,1,12,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,1,0,1,0,1,1,1,1,6,4,1,25,Male,Yes,Yes,5ec51ca130b4c34647bb38d9
04/06/2020 13:21,04/06/2020 13:33,IP Address,100,764,TRUE,04/06/2020 13:33,R_ZK8Voam9STWEqDn,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea936e503a71a000af12d7b,3,0,4,1,3,1,2,1,3,2,3,2,1,1,2,3,1,2,2,1,38,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,0,22,Male,Yes,Yes,5ea936e503a71a000af12d7b
04/06/2020 13:27,04/06/2020 13:34,IP Address,100,417,TRUE,04/06/2020 13:34,R_3J9nGJY7oMKe75P,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ec26ffd4c6d13034d19ebe2,3,4,3,2,3,2,3,0,3,3,2,3,0,4,3,2,3,0,2,3,48,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,0,22,Male,Yes,No,5ec26ffd4c6d13034d19ebe2
04/06/2020 13:27,04/06/2020 13:34,IP Address,100,421,TRUE,04/06/2020 13:34,R_PMz5n9drc4If10B,anonymous,EN,Yes,Yes,Yes,Yes,Yes,58bdfb5397641c0001f200d9,3,3,2,2,2,3,3,4,3,3,3,4,4,4,4,4,3,3,3,2,62,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,40,Female,Yes,Yes,58bdfb5397641c0001f200d9
04/06/2020 13:26,04/06/2020 13:34,IP Address,100,446,TRUE,04/06/2020 13:34,R_3LaQooh7Ypq0SYK,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e3e5424c8afcf0c0cd0a9ac,3,0,2,3,0,2,2,2,1,1,3,3,1,4,4,4,4,4,1,4,48,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,0,23,Female,No,No,5e3e5424c8afcf0c0cd0a9ac
04/06/2020 13:28,04/06/2020 13:34,IP Address,100,312,TRUE,04/06/2020 13:34,R_3qVaJMHH5NB1suY,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e9f3deb12d01a0b806e57b7,1,0,2,1,1,2,1,0,1,1,2,2,3,2,3,1,2,1,2,1,29,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,0,27,Male,Yes,No,5e9f3deb12d01a0b806e57b7
04/06/2020 13:24,04/06/2020 13:34,IP Address,100,589,TRUE,04/06/2020 13:34,R_3dFmLob3sdVCjKV,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c448d68a5487b00011cfe8d,4,2,1,0,2,4,1,2,2,1,2,4,1,3,4,3,2,2,1,3,44,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,19,Non-binary,Yes,Yes,5c448d68a5487b00011cfe8d
04/06/2020 13:21,04/06/2020 13:34,IP Address,100,733,TRUE,04/06/2020 13:34,R_3HhvEXcjsr9ltqF,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea0ab674e66b409a8bf6b2f,2,1,2,2,1,1,1,1,3,1,3,3,0,0,2,3,2,1,1,2,32,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,0,0,1,1,1,4,6,1,25,Female,Yes,Yes,5ea0ab674e66b409a8bf6b2f
04/06/2020 13:26,04/06/2020 13:34,IP Address,100,463,TRUE,04/06/2020 13:34,R_riHXWa6J5VDAFMZ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e78d020794357463b7166d1,3,1,2,0,2,1,0,1,2,0,2,2,4,0,0,0,0,0,0,1,21,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,30,Female,No,Yes,5e78d020794357463b7166d1
04/06/2020 13:24,04/06/2020 13:34,IP Address,100,581,TRUE,04/06/2020 13:34,R_AvxnicaIiFyEn3r,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e89adebd43d19642c407a70,1,0,3,1,3,2,1,1,2,2,3,1,1,2,2,3,1,1,2,0,32,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,38,Female,Yes,Yes,5e89adebd43d19642c407a70
04/06/2020 13:26,04/06/2020 13:34,IP Address,100,449,TRUE,04/06/2020 13:34,R_10SgrAx1DaNSzWP,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d4bb6ea2a4a2f00014e262f,3,3,2,2,3,2,4,2,4,4,3,4,3,3,4,4,3,4,4,4,65,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,0,20,Female,Yes,No,5d4bb6ea2a4a2f00014e262f
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,521,TRUE,04/06/2020 13:34,R_xAhiZNTxc1qq3tL,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ba8a1d2c16a9c0001497a21,1,0,2,1,1,0,0,0,1,0,2,1,1,1,1,1,0,0,0,0,13,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,28,Male,Yes,Yes,5ba8a1d2c16a9c0001497a21
04/06/2020 13:27,04/06/2020 13:34,IP Address,100,383,TRUE,04/06/2020 13:34,R_2dlQ1r8RJ0MfpcY,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c655e3c42faef0001283e77,1,2,2,2,2,2,1,0,2,1,1,2,1,2,2,2,1,1,2,1,30,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,0,0,0,0,1,0,0,1,1,0,4,1,1,20,Male,Yes,Yes,5c655e3c42faef0001283e77
04/06/2020 13:24,04/06/2020 13:34,IP Address,100,598,TRUE,04/06/2020 13:34,R_BxnMvwnxnytc1Ff,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ebac544044e0903d35f8821,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,2,1,1,1,0,13,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,1,0,0,0,1,2,7,1,28,Male,Yes,Yes,5ebac544044e0903d35f8821
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,522,TRUE,04/06/2020 13:34,R_3eb1HtJuvbpZRNm,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e8f5a86dc9b180a6e163835,2,4,2,2,3,0,3,4,3,3,3,3,1,3,4,3,3,3,3,3,55,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,0,31,Male,Yes,Yes,5e8f5a86dc9b180a6e163835
04/06/2020 13:20,04/06/2020 13:34,IP Address,100,819,TRUE,04/06/2020 13:34,R_3PGYCENdSkPagth,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ebbb2cfea8af319400d3cb2,1,4,3,0,4,0,2,2,2,1,3,4,0,2,3,2,3,3,2,1,42,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,0,21,Male,Yes,Yes,5ebbb2cfea8af319400d3cb2
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,515,TRUE,04/06/2020 13:34,R_wNyXMoWtBtjfi5r,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5de4eed1eddfc947ef07f097,2,3,1,0,1,3,1,0,3,0,3,3,2,2,2,3,2,4,1,2,38,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,23,Female,Yes,No,5de4eed1eddfc947ef07f097
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,524,TRUE,04/06/2020 13:34,R_1H7zRlztbEbAkM8,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e8c626158544f023c96a50e,4,3,4,2,2,3,2,4,4,2,3,2,1,3,3,4,3,4,3,4,60,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,0,22,Female,Yes,Yes,5e8c626158544f023c96a50e
04/06/2020 13:21,04/06/2020 13:34,IP Address,100,789,TRUE,04/06/2020 13:34,R_3p53rOwxhTFgV3o,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5caccaed2f93d700157b4782,2,4,3,2,4,2,2,3,4,3,4,2,0,3,4,2,3,1,3,3,54,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,22,Male,Yes,Yes,5caccaed2f93d700157b4782
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,533,TRUE,04/06/2020 13:34,R_1KjXafXFNBOsQkz,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d9b7c35875e040012a27362,3,1,3,2,3,3,1,3,3,2,1,3,2,3,3,2,2,1,2,3,46,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Female,Yes,Yes,5d9b7c35875e040012a27362
04/06/2020 13:26,04/06/2020 13:34,IP Address,100,486,TRUE,04/06/2020 13:34,R_1IF5L8Qh08URHn8,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ecbeadec03cd80850186310,2,0,0,2,1,2,0,1,2,0,3,2,1,3,2,2,3,3,1,0,30,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,Female,Yes,Yes,5ecbeadec03cd80850186310
04/06/2020 13:26,04/06/2020 13:34,IP Address,100,448,TRUE,04/06/2020 13:34,R_2xW5wtSm4ANrBp2,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e8ae6860eac7e79268d6181,0,0,1,1,1,3,3,1,1,0,1,1,2,2,1,1,1,2,2,3,27,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,0,1,1,1,1,6,5,0,25,Female,Yes,Yes,5e8ae6860eac7e79268d6181
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,518,TRUE,04/06/2020 13:34,R_1jwH5zykxtAIigf,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e877b32b23b0a3e7450b599,3,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,14,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,1,1,1,1,1,1,1,1,8,4,0,60,Male,Yes,Yes,5e877b32b23b0a3e7450b599
04/06/2020 13:26,04/06/2020 13:34,IP Address,100,470,TRUE,04/06/2020 13:34,R_1g75rG1yZrX4j43,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e81cd3de28dab8c8a5e3dda,3,1,3,1,3,2,1,2,2,0,3,2,0,3,2,2,2,1,1,2,36,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,0,21,Female,Yes,Yes,5e81cd3de28dab8c8a5e3dda
04/06/2020 13:27,04/06/2020 13:34,IP Address,100,425,TRUE,04/06/2020 13:34,R_bKOGWs8sZo89KWR,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d8aa1e3eab19600163d9ab7,0,0,2,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,12,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,22,Male,Yes,Yes,5d8aa1e3eab19600163d9ab7
04/06/2020 13:20,04/06/2020 13:34,IP Address,100,828,TRUE,04/06/2020 13:34,R_uw6xy5cJLaxElyh,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d25fd6e062efa0001833f04,1,1,2,2,3,2,2,1,3,2,2,1,1,2,0,2,0,0,1,2,30,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,0,28,Male,No,No,5d25fd6e062efa0001833f04
04/06/2020 13:27,04/06/2020 13:34,IP Address,100,446,TRUE,04/06/2020 13:34,R_3FRTFMPYnv9Svvi,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5bb75de2f1f9ba000140e3a5,1,1,2,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,11,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,0,34,Male,Yes,Yes,5bb75de2f1f9ba000140e3a5
04/06/2020 13:26,04/06/2020 13:34,IP Address,100,466,TRUE,04/06/2020 13:34,R_3RpUaWvjo4NqF5O,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e1c6eb807951345dc242ef4,2,1,1,0,2,0,1,0,2,0,1,2,2,0,1,0,1,2,1,1,20,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,1,1,2,10,0,26,Female,Yes,No,5e1c6eb807951345dc242ef4
04/06/2020 13:26,04/06/2020 13:34,IP Address,100,516,TRUE,04/06/2020 13:34,R_1rGjHPQpGvcN4RC,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ec44132efd362122f279256,2,0,1,4,2,2,3,1,1,1,3,3,1,0,2,1,1,4,2,3,37,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Male,Yes,Yes,5ec44132efd362122f279256
04/06/2020 13:28,04/06/2020 13:34,IP Address,100,349,TRUE,04/06/2020 13:34,R_2t53bdny4QZtTsD,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5cf67b30c5cf0e00010c00fc,2,4,4,3,3,0,1,0,3,2,3,3,0,0,1,2,1,1,1,2,36,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,0,38,Non-binary,Yes,Yes,5cf67b30c5cf0e00010c00fc
04/06/2020 13:27,04/06/2020 13:34,IP Address,100,419,TRUE,04/06/2020 13:34,R_2YlxItyIKZWw52Y,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5dbacc2c4ea3b20e251ff647,3,2,1,1,1,4,1,2,3,2,2,3,0,0,3,4,3,3,2,4,44,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,0,22,Female,Yes,Yes,5dbacc2c4ea3b20e251ff647
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,551,TRUE,04/06/2020 13:34,R_2S7TQYPwDpbJVyz,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e886c6a1afb2c4fb901f380,2,2,3,0,2,1,1,0,3,1,1,2,1,3,1,2,2,2,1,2,32,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,0,19,Male,Yes,Yes,5e886c6a1afb2c4fb901f380
04/06/2020 13:23,04/06/2020 13:34,IP Address,100,646,TRUE,04/06/2020 13:34,R_1g78uDZ7kogNTEy,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c58954591c0ad0001cffb59,1,0,1,0,1,0,1,0,3,0,1,0,0,1,1,2,1,0,0,1,14,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,44,Female,Yes,Yes,5c58954591c0ad0001cffb59
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,561,TRUE,04/06/2020 13:34,R_WronjGbXHEThZT3,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e8c9d94ccad06046ba7c7a3,2,0,1,3,2,1,2,1,2,1,2,3,0,0,2,3,4,2,1,3,35,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,29,Female,Yes,Yes,5e8c9d94ccad06046ba7c7a3
04/06/2020 13:26,04/06/2020 13:34,IP Address,100,519,TRUE,04/06/2020 13:34,R_3sbnRusHGRp32zH,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d37496885596a00014686d9,4,4,4,4,4,4,3,2,4,3,2,4,1,4,4,4,4,3,4,3,69,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,0,20,Female,Yes,Yes,5d37496885596a00014686d9
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,541,TRUE,04/06/2020 13:34,R_1GDIaVw871lwOf2,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c0ed000fd0c0a0001f881ea,2,1,3,1,3,2,2,1,3,2,1,3,3,2,2,3,1,2,1,2,40,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,0,42,Female,Yes,Yes,5c0ed000fd0c0a0001f881ea
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,570,TRUE,04/06/2020 13:34,R_2tlNiYV99BqVbud,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ebc0c153f8b2e04d3833423,1,0,2,1,1,0,0,2,1,1,2,1,0,1,2,2,3,3,1,3,27,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,0,19,Female,Yes,Yes,5ebc0c153f8b2e04d3833423
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,547,TRUE,04/06/2020 13:34,R_3Epcmay2oB6eSs9,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5d1344598076250015d97784,1,2,1,0,2,1,1,1,3,1,2,1,0,2,1,1,1,0,1,1,23,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,1,1,2,10,0,20,Male,Yes,Yes,5d1344598076250015d97784
04/06/2020 13:20,04/06/2020 13:34,IP Address,100,850,TRUE,04/06/2020 13:34,R_bNPpvPSAvf8GuZz,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5c8eb5abb828c80001fde692,2,0,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,3,35,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,27,Male,Yes,Yes,5c8eb5abb828c80001fde692
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,557,TRUE,04/06/2020 13:34,R_2rVgNeHGl2Uavhe,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e9083a84e0cfb05d542a3e6,2,2,2,3,3,1,2,0,2,2,3,2,1,0,1,2,1,1,2,1,33,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,0,36,Male,Yes,Yes,5e9083a84e0cfb05d542a3e6
04/06/2020 13:26,04/06/2020 13:34,IP Address,100,527,TRUE,04/06/2020 13:34,R_Rw3qGsdcOyrpSPn,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e830913ff38e3016d1a69f2,4,0,2,2,3,1,2,2,2,2,1,2,1,3,2,3,1,1,2,2,38,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,46,Female,Yes,Yes,5e830913ff38e3016d1a69f2
04/06/2020 13:25,04/06/2020 13:34,IP Address,100,583,TRUE,04/06/2020 13:35,R_10YIao7vvf5tWSB,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5cebee532711fa0001c2a4f7,2,2,3,1,2,1,1,2,2,1,4,3,0,1,2,2,3,3,1,4,40,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,0,22,Male,Yes,Yes,5cebee532711fa0001c2a4f7
04/06/2020 13:26,04/06/2020 13:35,IP Address,100,508,TRUE,04/06/2020 13:35,R_265yE1Hp974XkMs,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5e9cc45854f95c07cb4f3020,4,2,1,2,4,3,3,1,4,3,4,4,2,4,4,4,4,4,4,3,64,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,0,42,Female,No,No,5e9cc45854f95c07cb4f3020
04/06/2020 13:26,04/06/2020 13:35,IP Address,100,498,TRUE,04/06/2020 13:35,R_24vBF5C4FhdylgL,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea370f544b3ab172bb8d8e2,2,3,3,1,0,1,2,3,2,1,2,3,1,1,2,3,2,3,1,3,39,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Male,Yes,Yes,5ea370f544b3ab172bb8d8e2
04/06/2020 13:23,04/06/2020 13:35,IP Address,100,711,TRUE,04/06/2020 13:35,R_22nUoATbdjb6QCt,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5cfd0ec4a6723500162fb445,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,10,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,1,0,1,1,1,1,1,1,1,8,3,0,37,Female,Yes,Yes,5cfd0ec4a6723500162fb445
04/06/2020 13:24,04/06/2020 13:35,IP Address,100,626,TRUE,04/06/2020 13:35,R_1qh8Hso5uWQZ1au,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5cf8c9c72f5b7d00198c3d2a,1,3,2,1,3,1,2,0,3,1,1,1,0,2,2,1,2,2,1,1,30,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.20 if I choose this option and my partner does not.,£0.75,1,1,0,0,0,0,0,0,0,0,0,1,1,2,10,0,20,Female,No,Yes,5cf8c9c72f5b7d00198c3d2a
04/06/2020 13:25,04/06/2020 13:35,IP Address,100,552,TRUE,04/06/2020 13:35,R_3D8wTOPLaRbhybe,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5b93d1913dca6000012c5fdc,0,0,1,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,8,£0.50,,,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,0,28,Female,Yes,Yes,5b93d1913dca6000012c5fdc
